Employee_ID,Attrition_Status,Attrition_Date
E14963,No,
E14964,No,
E14965,No,
E14966,No,
E14967,No,
E14968,No,
E14969,Yes,2023-01-21
E14970,No,
E14971,No,
E14972,Yes,2025-02-12
E14973,No,
E14974,No,
E14975,No,
E14976,No,
E14977,No,
E14978,No,
E14979,Yes,2024-06-23
E14980,No,
E14981,No,
E14982,No,
E14983,No,
E14984,No,
E14985,No,
E14986,No,
E14987,No,
E14988,No,
E14989,No,
E14990,No,
E14991,No,
E14992,No,
E14993,No,
E14994,No,
E14995,No,
E14996,Yes,2023-04-15
E14997,No,
E14998,Yes,2024-05-28
E14999,No,
E15000,No,
E15001,Yes,2024-02-12
E15002,No,
E15003,No,
E15004,Yes,2025-03-21
E15005,No,
E15006,No,
E15007,Yes,2024-05-11
E15008,No,
E15009,No,
E15010,No,
E15011,No,
E15012,No,
E15013,No,
E15014,No,
E15015,No,
E15016,No,
E15017,No,
E15018,No,
E15019,No,
E15020,No,
E15021,No,
E15022,No,
E15023,No,
E15024,No,
E15025,Yes,2023-02-13
E15026,No,
E15027,No,
E15028,No,
E15029,No,
E15030,No,
E15031,No,
E15032,No,
E15033,No,
E15034,No,
E15035,No,
E15036,No,
E15037,No,
E15038,Yes,2023-06-10
E15039,No,
E15040,No,
E15041,No,
E15042,No,
E15043,No,
E15044,No,
E15045,No,
E15046,No,
E15047,No,
E15048,No,
E15049,No,
E15050,No,
E15051,No,
E15052,Yes,2023-10-17
E15053,No,
E15054,No,
E15055,No,
E15056,No,
E15057,No,
E15058,No,
E15059,No,
E15060,No,
E15061,No,
E15062,No,
E15063,Yes,2023-11-05
E15064,No,
E15065,No,
E15066,No,
E15067,No,
E15068,No,
E15069,No,
E15070,No,
E15071,Yes,2023-01-25
E15072,No,
E15073,No,
E15074,Yes,2023-08-24
E15075,Yes,2024-10-08
E15076,Yes,2025-03-01
E15077,No,
E15078,No,
E15079,No,
E15080,Yes,2024-12-05
E15081,No,
E15082,No,
E15083,No,
E15084,No,
E15085,No,
E15086,Yes,2023-09-11
E15087,No,
E15088,No,
E15089,No,
E15090,No,
E15091,No,
E15092,No,
E15093,No,
E15094,No,
E15095,No,
E15096,No,
E15097,No,
E15098,No,
E15099,No,
E15100,No,
E15101,No,
E15102,No,
E15103,No,
E15104,No,
E15105,No,
E15106,No,
E15107,Yes,2023-02-04
E15108,No,
E15109,No,
E15110,Yes,2023-10-06
E15111,No,
E15112,No,
E15113,No,
E15114,No,
E15115,Yes,2025-02-06
E15116,No,
E15117,No,
E15118,No,
E15119,No,
E15120,Yes,2023-05-07
E15121,Yes,2025-03-13
E15122,Yes,2024-01-22
E15123,No,
E15124,No,
E15125,No,
E15126,No,
E15127,No,
E15128,No,
E15129,Yes,2024-11-02
E15130,No,
E15131,No,
E15132,No,
E15133,No,
E15134,No,
E15135,No,
E15136,No,
E15137,No,
E15138,No,
E15139,No,
E15140,Yes,2024-02-15
E15141,No,
E15142,No,
E15143,No,
E15144,No,
E15145,No,
E15146,Yes,2023-05-15
E15147,No,
E15148,No,
E15149,No,
E15150,No,
E15151,No,
E15152,No,
E15153,No,
E15154,No,
E15155,Yes,2025-01-28
E15156,Yes,2023-10-04
E15157,Yes,2023-03-28
E15158,No,
E15159,No,
E15160,No,
E15161,No,
E15162,Yes,2023-03-20
E15163,No,
E15164,No,
E15165,No,
E15166,No,
E15167,No,
E15168,No,
E15169,No,
E15170,No,
E15171,Yes,2023-03-17
E15172,No,
E15173,No,
E15174,No,
E15175,No,
E15176,No,
E15177,No,
E15178,No,
E15179,No,
E15180,No,
E15181,Yes,2024-05-31
E15182,No,
E15183,No,
E15184,No,
E15185,No,
E15186,Yes,2025-01-09
E15187,No,
E15188,No,
E15189,Yes,2024-12-21
E15190,Yes,2025-02-19
E15191,No,
E15192,Yes,2025-01-20
E15193,No,
E15194,Yes,2024-03-01
E15195,No,
E15196,No,
E15197,Yes,2023-01-21
E15198,Yes,2023-01-16
E15199,Yes,2025-01-30
E15200,Yes,2024-07-08
E15201,No,
E15202,No,
E15203,No,
E15204,No,
E15205,No,
E15206,No,
E15207,No,
E15208,No,
E15209,No,
E15210,No,
E15211,No,
E15212,No,
E15213,No,
E15214,No,
E15215,Yes,2024-09-11
E15216,No,
E15217,No,
E15218,No,
E15219,Yes,2023-06-05
E15220,No,
E15221,Yes,2023-04-08
E15222,No,
E15223,No,
E15224,No,
E15225,No,
E15226,No,
E15227,No,
E15228,Yes,2025-01-23
E15229,No,
E15230,No,
E15231,No,
E15232,No,
E15233,No,
E15234,Yes,2024-08-25
E15235,No,
E15236,No,
E15237,No,
E15238,No,
E15239,No,
E15240,Yes,2025-03-22
E15241,No,
E15242,No,
E15243,No,
E15244,No,
E15245,No,
E15246,No,
E15247,No,
E15248,No,
E15249,No,
E15250,Yes,2024-02-05
E15251,Yes,2023-07-18
E15252,Yes,2024-09-12
E15253,No,
E15254,No,
E15255,No,
E15256,Yes,2023-11-16
E15257,Yes,2025-03-14
E15258,No,
E15259,No,
E15260,No,
E15261,No,
E15262,No,
E15263,No,
E15264,No,
E15265,Yes,2023-11-28
E15266,Yes,2024-03-11
E15267,No,
E15268,Yes,2024-06-08
E15269,No,
E15270,No,
E15271,No,
E15272,No,
E15273,Yes,2025-01-31
E15274,No,
E15275,No,
E15276,No,
E15277,No,
E15278,No,
E15279,No,
E15280,No,
E15281,Yes,2023-01-24
E15282,No,
E15283,No,
E15284,No,
E15285,No,
E15286,No,
E15287,Yes,2023-11-06
E15288,No,
E15289,No,
E15290,No,
E15291,Yes,2023-10-08
E15292,Yes,2024-04-14
E15293,No,
E15294,No,
E15295,No,
E15296,No,
E15297,No,
E15298,No,
E15299,No,
E15300,No,
E15301,No,
E15302,No,
E15303,No,
E15304,No,
E15305,Yes,2023-07-27
E15306,No,
E15307,No,
E15308,No,
E15309,No,
E15310,No,
E15311,No,
E15312,Yes,2023-04-13
E15313,No,
E15314,No,
E15315,No,
E15316,No,
E15317,No,
E15318,Yes,2023-09-28
E15319,Yes,2024-11-02
E15320,Yes,2024-08-13
E15321,No,
E15322,No,
E15323,Yes,2024-04-27
E15324,Yes,2024-01-21
E15325,No,
E15326,Yes,2023-10-26
E15327,No,
E15328,No,
E15329,No,
E15330,No,
E15331,No,
E15332,No,
E15333,No,
E15334,No,
E15335,Yes,2024-03-15
E15336,Yes,2023-04-06
E15337,No,
E15338,No,
E15339,No,
E15340,No,
E15341,No,
E15342,No,
E15343,No,
E15344,No,
E15345,No,
E15346,No,
E15347,No,
E15348,No,
E15349,No,
E15350,No,
E15351,No,
E15352,Yes,2023-08-16
E15353,Yes,2024-02-21
E15354,No,
E15355,No,
E15356,No,
E15357,No,
E15358,No,
E15359,No,
E15360,No,
E15361,No,
E15362,No,
E15363,No,
E15364,No,
E15365,No,
E15366,No,
E15367,No,
E15368,No,
E15369,No,
E15370,No,
E15371,No,
E15372,No,
E15373,No,
E15374,No,
E15375,No,
E15376,No,
E15377,Yes,2024-07-28
E15378,No,
E15379,No,
E15380,No,
E15381,No,
E15382,No,
E15383,Yes,2023-10-13
E15384,No,
E15385,No,
E15386,No,
E15387,No,
E15388,Yes,2024-05-09
E15389,No,
E15390,Yes,2023-10-19
E15391,No,
E15392,No,
E15393,No,
E15394,No,
E15395,No,
E15396,No,
E15397,No,
E15398,No,
E15399,No,
E15400,No,
E15401,Yes,2024-12-20
E15402,Yes,2024-06-30
E15403,Yes,2024-06-02
E15404,Yes,2023-09-08
E15405,Yes,2024-01-27
E15406,Yes,2023-01-18
E15407,No,
E15408,No,
E15409,No,
E15410,No,
E15411,No,
E15412,Yes,2024-05-23
E15413,No,
E15414,No,
E15415,No,
E15416,No,
E15417,Yes,2025-01-15
E15418,No,
E15419,No,
E15420,No,
E15421,No,
E15422,No,
E15423,No,
E15424,No,
E15425,No,
E15426,No,
E15427,No,
E15428,Yes,2024-02-08
E15429,No,
E15430,Yes,2024-01-17
E15431,No,
E15432,No,
E15433,No,
E15434,No,
E15435,No,
E15436,No,
E15437,No,
E15438,No,
E15439,Yes,2025-02-20
E15440,No,
E15441,No,
E15442,No,
E15443,No,
E15444,No,
E15445,No,
E15446,No,
E15447,No,
E15448,Yes,2024-07-13
E15449,No,
E15450,No,
E15451,Yes,2025-01-01
E15452,Yes,2023-04-21
E15453,No,
E15454,No,
E15455,No,
E15456,No,
E15457,Yes,2024-04-08
E15458,No,
E15459,No,
E15460,No,
E15461,No,
E15462,No,
E15463,No,
E15464,No,
E15465,Yes,2023-08-18
E15466,No,
E15467,No,
E15468,No,
E15469,Yes,2024-08-14
E15470,Yes,2023-01-26
E15471,Yes,2024-02-11
E15472,No,
E15473,No,
E15474,No,
E15475,No,
E15476,No,
E15477,Yes,2025-02-28
E15478,No,
E15479,No,
E15480,No,
E15481,No,
E15482,No,
E15483,Yes,2023-08-26
E15484,No,
E15485,Yes,2024-04-02
E15486,No,
E15487,Yes,2024-01-14
E15488,No,
E15489,Yes,2024-05-03
E15490,No,
E15491,No,
E15492,No,
E15493,No,
E15494,No,
E15495,No,
E15496,Yes,2024-07-30
E15497,No,
E15498,No,
E15499,No,
E15500,No,
E15501,No,
E15502,No,
E15503,No,
E15504,No,
E15505,Yes,2023-04-22
E15506,No,
E15507,No,
E15508,No,
E15509,No,
E15510,No,
E15511,No,
E15512,No,
E15513,No,
E15514,No,
E15515,No,
E15516,Yes,2024-10-20
E15517,No,
E15518,Yes,2023-11-15
E15519,No,
E15520,No,
E15521,No,
E15522,No,
E15523,No,
E15524,No,
E15525,No,
E15526,No,
E15527,No,
E15528,No,
E15529,No,
E15530,No,
E15531,No,
E15532,No,
E15533,Yes,2023-12-07
E15534,No,
E15535,No,
E15536,No,
E15537,No,
E15538,No,
E15539,No,
E15540,No,
E15541,No,
E15542,Yes,2023-05-28
E15543,No,
E15544,No,
E15545,No,
E15546,No,
E15547,No,
E15548,No,
E15549,Yes,2024-10-07
E15550,No,
E15551,Yes,2023-03-27
E15552,Yes,2023-04-08
E15553,No,
E15554,No,
E15555,No,
E15556,No,
E15557,No,
E15558,No,
E15559,No,
E15560,No,
E15561,Yes,2024-07-28
E15562,No,
E15563,Yes,2023-06-23
E15564,No,
E15565,No,
E15566,No,
E15567,No,
E15568,No,
E15569,No,
E15570,Yes,2023-08-01
E15571,No,
E15572,No,
E15573,No,
E15574,No,
E15575,Yes,2024-05-16
E15576,No,
E15577,No,
E15578,Yes,2024-08-30
E15579,Yes,2023-09-13
E15580,No,
E15581,No,
E15582,Yes,2023-03-27
E15583,No,
E15584,No,
E15585,No,
E15586,No,
E15587,No,
E15588,No,
E15589,No,
E15590,No,
E15591,Yes,2023-05-25
E15592,No,
E15593,No,
E15594,No,
E15595,Yes,2024-02-17
E15596,Yes,2024-09-23
E15597,No,
E15598,No,
E15599,Yes,2024-04-29
E15600,Yes,2024-06-19
E15601,Yes,2025-01-10
E15602,Yes,2024-08-03
E15603,No,
E15604,No,
E15605,No,
E15606,No,
E15607,No,
E15608,No,
E15609,No,
E15610,No,
E15611,No,
E15612,No,
E15613,No,
E15614,No,
E15615,No,
E15616,Yes,2025-02-17
E15617,No,
E15618,No,
E15619,No,
E15620,No,
E15621,No,
E15622,No,
E15623,No,
E15624,No,
E15625,No,
E15626,Yes,2023-08-27
E15627,No,
E15628,No,
E15629,No,
E15630,No,
E15631,Yes,2023-03-02
E15632,No,
E15633,No,
E15634,No,
E15635,No,
E15636,Yes,2025-02-24
E15637,No,
E15638,No,
E15639,No,
E15640,No,
E15641,Yes,2024-05-20
E15642,No,
E15643,No,
E15644,No,
E15645,No,
E15646,No,
E15647,No,
E15648,No,
E15649,No,
E15650,No,
E15651,No,
E15652,Yes,2023-09-16
E15653,No,
E15654,Yes,2024-02-26
E15655,No,
E15656,No,
E15657,Yes,2023-11-15
E15658,No,
E15659,Yes,2025-01-28
E15660,No,
E15661,No,
E15662,No,
E15663,No,
E15664,No,
E15665,No,
E15666,No,
E15667,Yes,2023-12-12
E15668,No,
E15669,No,
E15670,No,
E15671,No,
E15672,No,
E15673,Yes,2023-06-04
E15674,No,
E15675,No,
E15676,No,
E15677,No,
E15678,No,
E15679,No,
E15680,No,
E15681,No,
E15682,No,
E15683,No,
E15684,No,
E15685,No,
E15686,No,
E15687,No,
E15688,Yes,2023-02-07
E15689,No,
E15690,No,
E15691,No,
E15692,No,
E15693,No,
E15694,No,
E15695,No,
E15696,Yes,2023-11-26
E15697,No,
E15698,No,
E15699,Yes,2024-12-06
E15700,No,
E15701,No,
E15702,No,
E15703,No,
E15704,No,
E15705,No,
E15706,No,
E15707,No,
E15708,No,
E15709,No,
E15710,No,
E15711,No,
E15712,No,
E15713,No,
E15714,No,
E15715,Yes,2024-08-01
E15716,No,
E15717,No,
E15718,No,
E15719,No,
E15720,No,
E15721,Yes,2024-09-05
E15722,Yes,2024-02-21
E15723,No,
E15724,No,
E15725,No,
E15726,Yes,2023-01-06
E15727,No,
E15728,No,
E15729,No,
E15730,Yes,2023-10-02
E15731,No,
E15732,No,
E15733,No,
E15734,No,
E15735,No,
E15736,No,
E15737,Yes,2024-12-07
E15738,No,
E15739,No,
E15740,No,
E15741,Yes,2023-08-03
E15742,No,
E15743,No,
E15744,Yes,2025-02-12
E15745,No,
E15746,No,
E15747,No,
E15748,No,
E15749,Yes,2024-07-29
E15750,No,
E15751,Yes,2025-03-24
E15752,No,
E15753,No,
E15754,No,
E15755,No,
E15756,No,
E15757,No,
E15758,Yes,2024-05-15
E15759,Yes,2024-07-12
E15760,Yes,2024-05-26
E15761,No,
E15762,No,
E15763,Yes,2023-11-17
E15764,No,
E15765,No,
E15766,No,
E15767,No,
E15768,Yes,2024-10-29
E15769,No,
E15770,Yes,2023-08-30
E15771,No,
E15772,No,
E15773,No,
E15774,No,
E15775,No,
E15776,No,
E15777,Yes,2023-11-26
E15778,No,
E15779,Yes,2024-04-17
E15780,No,
E15781,No,
E15782,No,
E15783,No,
E15784,No,
E15785,No,
E15786,No,
E15787,Yes,2024-12-26
E15788,No,
E15789,No,
E15790,No,
E15791,No,
E15792,Yes,2024-05-09
E15793,No,
E15794,No,
E15795,No,
E15796,No,
E15797,No,
E15798,No,
E15799,No,
E15800,No,
E15801,No,
E15802,No,
E15803,No,
E15804,No,
E15805,No,
E15806,No,
E15807,No,
E15808,No,
E15809,No,
E15810,No,
E15811,No,
E15812,Yes,2024-06-10
E15813,No,
E15814,No,
E15815,No,
E15816,No,
E15817,No,
E15818,Yes,2024-07-22
E15819,No,
E15820,No,
E15821,Yes,2025-01-27
E15822,No,
E15823,No,
E15824,Yes,2025-01-20
E15825,No,
E15826,No,
E15827,No,
E15828,No,
E15829,No,
E15830,No,
E15831,Yes,2023-03-25
E15832,No,
E15833,No,
E15834,No,
E15835,No,
E15836,No,
E15837,No,
E15838,Yes,2023-04-18
E15839,Yes,2024-03-11
E15840,No,
E15841,Yes,2024-12-17
E15842,No,
E15843,No,
E15844,No,
E15845,No,
E15846,No,
E15847,No,
E15848,No,
E15849,No,
E15850,No,
E15851,No,
E15852,No,
E15853,No,
E15854,No,
E15855,No,
E15856,No,
E15857,No,
E15858,No,
E15859,No,
E15860,No,
E15861,Yes,2023-03-21
E15862,No,
E15863,No,
E15864,No,
E15865,No,
E15866,No,
E15867,No,
E15868,Yes,2024-01-20
E15869,No,
E15870,No,
E15871,No,
E15872,No,
E15873,No,
E15874,No,
E15875,No,
E15876,Yes,2023-05-11
E15877,No,
E15878,No,
E15879,No,
E15880,Yes,2025-02-14
E15881,No,
E15882,Yes,2023-01-14
E15883,No,
E15884,No,
E15885,No,
E15886,No,
E15887,No,
E15888,No,
E15889,No,
E15890,No,
E15891,Yes,2023-06-15
E15892,No,
E15893,No,
E15894,No,
E15895,No,
E15896,Yes,2024-06-16
E15897,Yes,2025-02-05
E15898,Yes,2023-05-05
E15899,No,
E15900,No,
E15901,Yes,2023-06-20
E15902,No,
E15903,No,
E15904,No,
E15905,No,
E15906,No,
E15907,No,
E15908,No,
E15909,No,
E15910,No,
E15911,No,
E15912,Yes,2023-07-22
E15913,No,
E15914,Yes,2024-03-24
E15915,No,
E15916,No,
E15917,No,
E15918,Yes,2023-04-27
E15919,Yes,2023-02-09
E15920,No,
E15921,No,
E15922,No,
E15923,No,
E15924,No,
E15925,Yes,2024-03-10
E15926,No,
E15927,Yes,2024-05-22
E15928,No,
E15929,No,
E15930,No,
E15931,No,
E15932,Yes,2023-06-24
E15933,No,
E15934,Yes,2024-10-03
E15935,No,
E15936,No,
E15937,Yes,2024-06-21
E15938,No,
E15939,Yes,2024-05-13
E15940,No,
E15941,No,
E15942,No,
E15943,No,
E15944,No,
E15945,No,
E15946,No,
E15947,Yes,2023-05-24
E15948,No,
E15949,No,
E15950,No,
E15951,No,
E15952,No,
E15953,No,
E15954,No,
E15955,No,
E15956,No,
E15957,No,
E15958,No,
E15959,No,
E15960,No,
E15961,No,
E15962,No,
E15963,Yes,2025-02-05
E15964,No,
E15965,Yes,2024-07-14
E15966,Yes,2024-03-04
E15967,No,
E15968,No,
E15969,No,
E15970,Yes,2024-02-13
E15971,Yes,2023-01-10
E15972,No,
E15973,No,
E15974,No,
E15975,No,
E15976,Yes,2023-10-31
E15977,No,
E15978,No,
E15979,No,
E15980,Yes,2023-05-01
E15981,No,
E15982,No,
E15983,No,
E15984,No,
E15985,Yes,2024-03-21
E15986,No,
E15987,No,
E15988,Yes,2023-10-29
E15989,Yes,2025-01-07
E15990,No,
E15991,No,
E15992,Yes,2024-11-23
E15993,No,
E15994,Yes,2023-10-05
E15995,Yes,2024-06-19
E15996,Yes,2023-11-27
E15997,No,
E15998,No,
E15999,No,
E16000,No,
E16001,No,
E16002,No,
E16003,Yes,2024-09-21
E16004,Yes,2024-01-16
E16005,No,
E16006,Yes,2024-07-31
E16007,No,
E16008,No,
E16009,No,
E16010,No,
E16011,No,
E16012,No,
E16013,No,
E16014,No,
E16015,No,
E16016,No,
E16017,Yes,2024-10-27
E16018,No,
E16019,No,
E16020,No,
E16021,No,
E16022,Yes,2023-06-19
E16023,No,
E16024,No,
E16025,No,
E16026,No,
E16027,No,
E16028,No,
E16029,No,
E16030,No,
E16031,No,
E16032,No,
E16033,No,
E16034,No,
E16035,No,
E16036,No,
E16037,Yes,2023-05-25
E16038,No,
E16039,No,
E16040,No,
E16041,No,
E16042,No,
E16043,No,
E16044,No,
E16045,No,
E16046,No,
E16047,No,
E16048,No,
E16049,No,
E16050,Yes,2023-10-25
E16051,No,
E16052,Yes,2024-06-19
E16053,No,
E16054,Yes,2024-12-02
E16055,No,
E16056,No,
E16057,No,
E16058,No,
E16059,No,
E16060,No,
E16061,No,
E16062,Yes,2023-07-29
E16063,No,
E16064,No,
E16065,No,
E16066,No,
E16067,Yes,2024-09-20
E16068,Yes,2025-01-01
E16069,No,
E16070,No,
E16071,No,
E16072,No,
E16073,No,
E16074,No,
E16075,No,
E16076,No,
E16077,No,
E16078,No,
E16079,Yes,2024-01-16
E16080,No,
E16081,No,
E16082,No,
E16083,No,
E16084,No,
E16085,Yes,2024-06-15
E16086,No,
E16087,No,
E16088,No,
E16089,No,
E16090,No,
E16091,No,
E16092,No,
E16093,No,
E16094,Yes,2024-09-11
E16095,No,
E16096,No,
E16097,Yes,2023-09-15
E16098,Yes,2024-04-28
E16099,No,
E16100,No,
E16101,No,
E16102,No,
E16103,No,
E16104,No,
E16105,Yes,2024-04-18
E16106,No,
E16107,No,
E16108,No,
E16109,No,
E16110,Yes,2023-08-04
E16111,No,
E16112,Yes,2023-12-05
E16113,Yes,2025-02-03
E16114,No,
E16115,No,
E16116,No,
E16117,No,
E16118,No,
E16119,Yes,2025-01-07
E16120,No,
E16121,No,
E16122,No,
E16123,No,
E16124,No,
E16125,No,
E16126,No,
E16127,No,
E16128,No,
E16129,No,
E16130,Yes,2023-05-19
E16131,No,
E16132,Yes,2023-06-18
E16133,No,
E16134,No,
E16135,No,
E16136,No,
E16137,No,
E16138,No,
E16139,No,
E16140,No,
E16141,No,
E16142,Yes,2024-06-20
E16143,No,
E16144,No,
E16145,No,
E16146,No,
E16147,No,
E16148,No,
E16149,No,
E16150,Yes,2025-01-02
E16151,No,
E16152,No,
E16153,No,
E16154,No,
E16155,No,
E16156,No,
E16157,No,
E16158,No,
E16159,No,
E16160,No,
E16161,No,
E16162,No,
E16163,No,
E16164,No,
E16165,No,
E16166,No,
E16167,No,
E16168,Yes,2024-04-30
E16169,No,
E16170,No,
E16171,No,
E16172,Yes,2023-01-11
E16173,No,
E16174,No,
E16175,No,
E16176,No,
E16177,No,
E16178,No,
E16179,No,
E16180,Yes,2023-11-22
E16181,No,
E16182,No,
E16183,No,
E16184,No,
E16185,No,
E16186,No,
E16187,No,
E16188,Yes,2024-03-02
E16189,No,
E16190,No,
E16191,Yes,2023-07-03
E16192,No,
E16193,No,
E16194,Yes,2023-06-03
E16195,No,
E16196,No,
E16197,Yes,2024-04-26
E16198,No,
E16199,No,
E16200,No,
E16201,No,
E16202,No,
E16203,No,
E16204,No,
E16205,No,
E16206,No,
E16207,No,
E16208,No,
E16209,No,
E16210,No,
E16211,No,
E16212,Yes,2023-03-10
E16213,Yes,2023-01-06
E16214,No,
E16215,No,
E16216,No,
E16217,No,
E16218,No,
E16219,No,
E16220,No,
E16221,Yes,2023-11-16
E16222,No,
E16223,No,
E16224,No,
E16225,No,
E16226,Yes,2024-12-19
E16227,No,
E16228,Yes,2023-07-12
E16229,No,
E16230,No,
E16231,No,
E16232,No,
E16233,No,
E16234,No,
E16235,No,
E16236,No,
E16237,No,
E16238,No,
E16239,No,
E16240,No,
E16241,No,
E16242,No,
E16243,No,
E16244,No,
E16245,Yes,2023-07-24
E16246,No,
E16247,No,
E16248,No,
E16249,No,
E16250,No,
E16251,No,
E16252,No,
E16253,No,
E16254,No,
E16255,No,
E16256,No,
E16257,No,
E16258,No,
E16259,Yes,2024-12-11
E16260,No,
E16261,No,
E16262,No,
E16263,No,
E16264,No,
E16265,No,
E16266,No,
E16267,Yes,2023-04-07
E16268,Yes,2024-07-04
E16269,Yes,2024-04-14
E16270,No,
E16271,Yes,2023-12-05
E16272,No,
E16273,No,
E16274,No,
E16275,No,
E16276,No,
E16277,No,
E16278,No,
E16279,Yes,2023-04-07
E16280,No,
E16281,No,
E16282,No,
E16283,No,
E16284,No,
E16285,Yes,2023-03-04
E16286,Yes,2024-10-01
E16287,No,
E16288,No,
E16289,No,
E16290,No,
E16291,No,
E16292,No,
E16293,No,
E16294,Yes,2024-04-24
E16295,Yes,2024-08-31
E16296,No,
E16297,No,
E16298,No,
E16299,No,
E16300,Yes,2023-06-10
E16301,No,
E16302,Yes,2023-03-10
E16303,No,
E16304,No,
E16305,No,
E16306,Yes,2023-12-25
E16307,No,
E16308,No,
E16309,No,
E16310,No,
E16311,No,
E16312,No,
E16313,No,
E16314,Yes,2024-10-13
E16315,No,
E16316,Yes,2024-07-26
E16317,No,
E16318,No,
E16319,No,
E16320,No,
E16321,Yes,2023-08-20
E16322,No,
E16323,No,
E16324,No,
E16325,No,
E16326,No,
E16327,No,
E16328,No,
E16329,No,
E16330,No,
E16331,No,
E16332,Yes,2023-12-20
E16333,No,
E16334,No,
E16335,Yes,2024-10-05
E16336,No,
E16337,No,
E16338,No,
E16339,No,
E16340,No,
E16341,No,
E16342,No,
E16343,No,
E16344,No,
E16345,No,
E16346,No,
E16347,No,
E16348,No,
E16349,No,
E16350,Yes,2023-01-15
E16351,No,
E16352,No,
E16353,No,
E16354,No,
E16355,Yes,2023-07-17
E16356,No,
E16357,No,
E16358,No,
E16359,No,
E16360,No,
E16361,No,
E16362,No,
E16363,Yes,2023-10-09
E16364,No,
E16365,No,
E16366,Yes,2023-10-19
E16367,No,
E16368,No,
E16369,No,
E16370,Yes,2024-03-12
E16371,Yes,2024-08-21
E16372,Yes,2025-01-16
E16373,Yes,2023-11-10
E16374,No,
E16375,No,
E16376,No,
E16377,No,
E16378,No,
E16379,No,
E16380,No,
E16381,No,
E16382,No,
E16383,No,
E16384,No,
E16385,No,
E16386,Yes,2024-01-12
E16387,No,
E16388,No,
E16389,No,
E16390,No,
E16391,No,
E16392,No,
E16393,No,
E16394,No,
E16395,Yes,2024-10-01
E16396,No,
E16397,No,
E16398,No,
E16399,Yes,2025-02-24
E16400,No,
E16401,Yes,2024-02-17
E16402,No,
E16403,Yes,2023-09-18
E16404,No,
E16405,Yes,2024-07-28
E16406,No,
E16407,No,
E16408,Yes,2024-07-08
E16409,No,
E16410,Yes,2024-10-18
E16411,No,
E16412,No,
E16413,No,
E16414,No,
E16415,No,
E16416,No,
E16417,No,
E16418,Yes,2024-11-06
E16419,No,
E16420,Yes,2023-07-27
E16421,Yes,2023-03-21
E16422,No,
E16423,No,
E16424,No,
E16425,No,
E16426,No,
E16427,Yes,2024-08-29
E16428,No,
E16429,No,
E16430,Yes,2023-06-06
E16431,No,
E16432,Yes,2023-04-16
E16433,Yes,2025-01-18
E16434,No,
E16435,No,
E16436,No,
E16437,No,
E16438,No,
E16439,No,
E16440,No,
E16441,Yes,2023-08-10
E16442,No,
E16443,Yes,2023-10-14
E16444,No,
E16445,No,
E16446,No,
E16447,Yes,2023-07-02
E16448,No,
E16449,No,
E16450,No,
E16451,Yes,2023-09-27
E16452,No,
E16453,No,
E16454,No,
E16455,No,
E16456,No,
E16457,No,
E16458,Yes,2024-07-31
E16459,No,
E16460,No,
E16461,No,
E16462,No,
E16463,No,
E16464,No,
E16465,No,
E16466,No,
E16467,No,
E16468,No,
E16469,No,
E16470,No,
E16471,No,
E16472,No,
E16473,No,
E16474,Yes,2023-04-15
E16475,Yes,2023-05-10
E16476,Yes,2025-03-27
E16477,No,
E16478,No,
E16479,No,
E16480,No,
E16481,No,
E16482,No,
E16483,Yes,2024-06-18
E16484,Yes,2024-08-24
E16485,No,
E16486,No,
E16487,Yes,2024-10-22
E16488,No,
E16489,No,
E16490,No,
E16491,No,
E16492,No,
E16493,No,
E16494,No,
E16495,No,
E16496,No,
E16497,No,
E16498,No,
E16499,No,
E16500,No,
E16501,No,
E16502,No,
E16503,No,
E16504,No,
E16505,No,
E16506,Yes,2025-02-23
E16507,No,
E16508,No,
E16509,No,
E16510,No,
E16511,No,
E16512,No,
E16513,Yes,2024-01-28
E16514,Yes,2023-12-05
E16515,No,
E16516,No,
E16517,No,
E16518,Yes,2024-08-12
E16519,Yes,2025-03-01
E16520,No,
E16521,Yes,2024-08-29
E16522,No,
E16523,No,
E16524,Yes,2024-09-11
E16525,No,
E16526,No,
E16527,No,
E16528,No,
E16529,No,
E16530,No,
E16531,No,
E16532,No,
E16533,Yes,2023-10-11
E16534,No,
E16535,No,
E16536,No,
E16537,No,
E16538,No,
E16539,No,
E16540,No,
E16541,No,
E16542,No,
E16543,Yes,2025-01-24
E16544,No,
E16545,No,
E16546,No,
E16547,No,
E16548,No,
E16549,No,
E16550,Yes,2024-09-22
E16551,No,
E16552,Yes,2024-11-15
E16553,No,
E16554,Yes,2024-04-29
E16555,No,
E16556,No,
E16557,No,
E16558,No,
E16559,No,
E16560,No,
E16561,No,
E16562,No,
E16563,No,
E16564,No,
E16565,Yes,2023-08-03
E16566,No,
E16567,No,
E16568,Yes,2023-06-22
E16569,Yes,2023-01-03
E16570,No,
E16571,No,
E16572,No,
E16573,No,
E16574,No,
E16575,No,
E16576,No,
E16577,Yes,2025-03-13
E16578,No,
E16579,No,
E16580,No,
E16581,No,
E16582,No,
E16583,No,
E16584,No,
E16585,No,
E16586,No,
E16587,No,
E16588,Yes,2023-08-26
E16589,No,
E16590,No,
E16591,No,
E16592,Yes,2023-08-10
E16593,Yes,2023-04-04
E16594,No,
E16595,No,
E16596,No,
E16597,No,
E16598,Yes,2024-09-21
E16599,Yes,2023-05-31
E16600,No,
