employee_idx,attrition_probability,risk_tier,cluster,cluster_persona,base_salary,expected_attrition_cost
7834,0.6633560924600055,High,0,Disengaged Mid-Tenure,80983.0,80580.84965353293
7835,0.38367711925367204,Medium,0,Disengaged Mid-Tenure,69646.0,40082.364971311865
7836,0.0918475791409594,Low,1,Stable Performer,199121.0,27433.172709190465
7837,0.028424779301099733,Low,1,Stable Performer,123376.0,5260.403356578721
7838,0.04627296057779202,Low,1,Stable Performer,79394.0,5510.693148169829
7839,0.11470303221020672,Low,1,Stable Performer,110287.0,18975.379970050602
7840,0.11538589122386286,Low,1,Stable Performer,75442.0,13057.413608565994
7841,0.17036987015000138,Low,1,Stable Performer,94734.0,24209.728918185345
7842,0.03832032802277554,Low,1,Stable Performer,115347.0,6630.202314664635
7843,0.10598468376896349,Low,1,Stable Performer,72374.0,11505.803254642446
7844,0.05416860504773596,Low,1,Stable Performer,171817.0,13960.630820230275
7845,0.04564961883724101,Low,1,Stable Performer,181536.0,12430.573807856075
7846,0.40982271099969025,Medium,0,Disengaged Mid-Tenure,123958.0,76201.20541514941
7847,0.02683411135552169,Low,3,Underpaid High Performer,73184.0,2945.741408163749
7848,0.6105857654259538,Medium,0,Disengaged Mid-Tenure,93754.0,85867.28677761731
7849,0.06548587553643864,Low,1,Stable Performer,175991.0,17287.387082300058
7850,0.11758491147773864,Low,1,Stable Performer,91661.0,16166.925856441503
7851,0.024845946642948463,Low,1,Stable Performer,69745.0,2599.3208229186607
7852,0.1578996003456897,Low,1,Stable Performer,93666.0,22184.735948969057
7853,0.472165245046999,Medium,0,Disengaged Mid-Tenure,114820.0,81321.02015444465
7854,0.09823185171484698,Low,3,Underpaid High Performer,80578.0,11872.98922121841
7855,0.08077887316838521,Low,1,Stable Performer,86831.0,10521.165504126084
7856,0.03952898284775011,Low,1,Stable Performer,120724.0,7158.1453879676765
7857,0.5199123097656033,Medium,0,Disengaged Mid-Tenure,86327.0,67323.70494770286
7858,0.09669595468216363,Low,2,Burnt-Out Overachiever,198856.0,28842.856146414495
7859,0.053279737946597065,Low,1,Stable Performer,138348.0,11056.717778153716
7860,0.5355132523965734,Medium,0,Disengaged Mid-Tenure,97804.0,78563.0072060917
7861,0.04970042352227608,Low,1,Stable Performer,188071.0,14020.812528386976
7862,0.38188434903879726,Medium,1,Stable Performer,128529.0,73624.82024641136
7863,0.050336223182432305,Low,1,Stable Performer,114736.0,8663.06535458933
7864,0.6161908089556696,Medium,2,Burnt-Out Overachiever,129122.0,119345.68445096095
7865,0.3699119609158911,Medium,0,Disengaged Mid-Tenure,157912.0,87620.3063582253
7866,0.048052486489493076,Low,1,Stable Performer,144259.0,10398.005472731673
7867,0.2767312887577902,Low,1,Stable Performer,78547.0,32604.61880708722
7868,0.09527968908659969,Low,1,Stable Performer,108612.0,15522.776386610647
7869,0.0754120217732321,Low,1,Stable Performer,143811.0,16267.617394845422
7870,0.04376059346364328,Low,1,Stable Performer,125210.0,8218.895861374162
7871,0.033943586047754194,Low,1,Stable Performer,191297.0,9739.959270265852
7872,0.6892403959278545,High,0,Disengaged Mid-Tenure,81497.0,84256.53682039853
7873,0.5265582247566979,Medium,0,Disengaged Mid-Tenure,111427.0,88009.20496494687
7874,0.27908715381192345,Low,3,Underpaid High Performer,69586.0,29130.838027734757
7875,0.08468390814467244,Low,3,Underpaid High Performer,68232.0,8667.228630790934
7876,0.10360509715945933,Low,1,Stable Performer,116936.0,18172.748462157804
7877,0.39011717944448976,Medium,2,Burnt-Out Overachiever,69461.0,40646.894102090555
7878,0.09446978583765203,Low,1,Stable Performer,135809.0,19244.770717238527
7879,0.058698317552808583,Low,1,Stable Performer,164265.0,14463.118699218154
7880,0.18284690605091553,Low,1,Stable Performer,138940.0,38107.123690071305
7881,0.12300467580776868,Low,1,Stable Performer,84892.0,15663.169408009648
7882,0.12199619589360194,Low,3,Underpaid High Performer,106868.0,19556.234194136177
7883,0.03799031203362479,Low,1,Stable Performer,78684.0,4483.844568080599
7884,0.20462695021598645,Low,1,Stable Performer,99737.0,30613.31720053776
7885,0.0543258807850114,Low,1,Stable Performer,164928.0,13439.78829916554
7886,0.07982346682796256,Low,1,Stable Performer,155480.0,18616.428933617426
7887,0.08829399197487603,Low,1,Stable Performer,65892.0,8726.801578812798
7888,0.28930343848375256,Low,2,Burnt-Out Overachiever,75259.0,32659.031215273102
7889,0.8887346566633638,High,2,Burnt-Out Overachiever,85332.0,113756.25858359724
7890,0.03921191340450066,Low,1,Stable Performer,181487.0,10674.678792063918
7891,0.06950136165588879,Low,3,Underpaid High Performer,86510.0,9018.844195276408
7892,0.04222768781669426,Low,1,Stable Performer,103052.0,6527.471527328966
7893,0.06945942432713377,Low,1,Stable Performer,68577.0,7144.978413122779
7894,0.135677490026841,Low,3,Underpaid High Performer,71599.0,14571.558912647684
7895,0.057921084393454864,Low,1,Stable Performer,188024.0,16335.830957992435
7896,0.6376588087735762,Medium,0,Disengaged Mid-Tenure,78485.0,75069.97740989119
7897,0.09638081999398064,Low,3,Underpaid High Performer,83738.0,12106.105656983926
7898,0.7055048505343783,High,0,Disengaged Mid-Tenure,70854.0,74981.76101964425
7899,0.07410105687004391,Low,2,Burnt-Out Overachiever,213724.0,23755.761417739897
7900,0.7820984992551177,High,0,Disengaged Mid-Tenure,72473.0,85021.53680477421
7901,0.22626435761709424,Low,1,Stable Performer,80506.0,27323.457561482683
7902,0.22344100512951504,Low,0,Disengaged Mid-Tenure,92615.0,31040.98303510505
7903,0.1302376728877337,Low,1,Stable Performer,217620.0,42513.48356074291
7904,0.7552036033387474,High,0,Disengaged Mid-Tenure,93099.0,105463.05040085106
7905,0.32669056430889026,Low,0,Disengaged Mid-Tenure,85735.0,42013.22329653406
7906,0.25660023439856694,Low,2,Burnt-Out Overachiever,210534.0,81034.61062330184
7907,0.12283851551381494,Low,1,Stable Performer,140925.0,25966.526698176556
7908,0.22279342087094103,Low,2,Burnt-Out Overachiever,81776.0,27328.73217771311
7909,0.8211680831408297,High,0,Disengaged Mid-Tenure,70252.0,86533.05026521435
7910,0.09871893574323941,Low,1,Stable Performer,148356.0,21968.31964668604
7911,0.3739250237765284,Medium,0,Disengaged Mid-Tenure,98003.0,54968.66115775667
7912,0.324793000931145,Low,3,Underpaid High Performer,56431.0,27492.590753318163
7913,0.13580900882366723,Low,0,Disengaged Mid-Tenure,95695.0,19494.364649071253
7914,0.058195444833487764,Low,1,Stable Performer,131922.0,11515.88920998506
7915,0.2998417976427006,Low,2,Burnt-Out Overachiever,71189.0,32018.156598579317
7916,0.08283147517056566,Low,1,Stable Performer,91352.0,11350.231379672272
7917,0.09503383755323944,Low,1,Stable Performer,145358.0,20720.892838595668
7918,0.03940372077528587,Low,1,Stable Performer,188502.0,11141.520260374407
7919,0.08594985046577026,Low,1,Stable Performer,77962.0,10051.233363018571
7920,0.1447080841245746,Low,2,Burnt-Out Overachiever,89554.0,19438.78164853823
7921,0.06518190234154221,Low,1,Stable Performer,165034.0,16135.845106551116
7922,0.04772396487550857,Low,1,Stable Performer,208226.0,14906.055465251471
7923,0.04296585020045889,Low,1,Stable Performer,177304.0,11427.025655913245
7924,0.3514173616157936,Medium,0,Disengaged Mid-Tenure,125696.0,66257.63502848819
7925,0.23555060006745585,Low,1,Stable Performer,84234.0,29762.053869123112
7926,0.3499947573441045,Low,1,Stable Performer,165573.0,86924.52293660313
7927,0.07158220404402554,Low,1,Stable Performer,98589.0,10585.826871744652
7928,0.06466599665026151,Low,1,Stable Performer,160223.0,15541.469971942275
7929,0.4130358951742672,Medium,0,Disengaged Mid-Tenure,87749.0,54365.23014847016
7930,0.044135548713257054,Low,1,Stable Performer,195114.0,12917.195177457656
7931,0.11472240149977782,Low,2,Burnt-Out Overachiever,134851.0,23205.64584696981
7932,0.03275345702727271,Low,1,Stable Performer,124451.0,6114.300720751674
7933,0.22567317295402506,Low,1,Stable Performer,118169.0,40001.35976220628
7934,0.8478693493904649,High,0,Disengaged Mid-Tenure,72221.0,91850.95842349314
7935,0.08290986293190686,Low,2,Burnt-Out Overachiever,122195.0,15196.756051446539
7936,0.0595578365180842,Low,3,Underpaid High Performer,94419.0,8435.087049301488
7937,0.049178780471433106,Low,1,Stable Performer,127581.0,9411.416986988861
7938,0.26736082231041486,Low,0,Disengaged Mid-Tenure,77233.0,30973.617584250405
7939,0.05228692339967105,Low,3,Underpaid High Performer,70328.0,5515.852123278099
7940,0.658951559869371,High,0,Disengaged Mid-Tenure,82091.0,81140.9887518548
7941,0.5145133385286579,Medium,0,Disengaged Mid-Tenure,89371.0,68973.85736646703
7942,0.6957426308911216,High,0,Disengaged Mid-Tenure,54505.0,56882.17814508088
7943,0.03540974350959096,Low,1,Stable Performer,142829.0,7586.307383597051
7944,0.07399290411017738,Low,1,Stable Performer,72885.0,8089.459224105418
7945,0.08127991672578906,Low,1,Stable Performer,154676.0,18858.078599217224
7946,0.029820040770641175,Low,1,Stable Performer,146936.0,6572.4562660123975
7947,0.14409755000777888,Low,1,Stable Performer,102494.0,22153.701435745934
7948,0.3985577669585141,Medium,0,Disengaged Mid-Tenure,62170.0,37167.50455771623
7949,0.8266097346142739,High,2,Burnt-Out Overachiever,94272.0,116889.22935233524
7950,0.5269094312067429,Medium,0,Disengaged Mid-Tenure,98375.0,77752.07294244501
7951,0.061542246540335174,Low,1,Stable Performer,146541.0,13527.693525400886
7952,0.21291260463615813,Low,1,Stable Performer,122152.0,39011.55072227398
7953,0.06898833859910163,Low,1,Stable Performer,156076.0,16151.135902790078
7954,0.15686721169783696,Low,0,Disengaged Mid-Tenure,82407.0,19390.434471575474
7955,0.13753516012206554,Low,3,Underpaid High Performer,58466.0,12061.696007545026
7956,0.05309276871740051,Low,1,Stable Performer,68075.0,5421.43534565556
7957,0.08498676007763645,Low,1,Stable Performer,95250.0,12142.483346092307
7958,0.48556910170742607,Medium,0,Disengaged Mid-Tenure,101021.0,73579.01433537883
7959,0.18739569775793738,Low,1,Stable Performer,103414.0,29069.008031909005
7960,0.19669315533270676,Low,1,Stable Performer,107084.0,31594.034768471356
7961,0.2747523096262706,Low,0,Disengaged Mid-Tenure,68974.0,28426.148706243584
7962,0.05781587212230064,Low,1,Stable Performer,122856.0,10654.540178186051
7963,0.2916155985597753,Low,2,Burnt-Out Overachiever,76431.0,33432.70772028328
7964,0.054291595885358285,Low,1,Stable Performer,91610.0,7460.479648586509
7965,0.061885069991450936,Low,1,Stable Performer,199382.0,18508.153537553208
7966,0.82646141070108,High,2,Burnt-Out Overachiever,107908.0,133772.6968588982
7967,0.07031217316475334,Low,1,Stable Performer,131425.0,13861.166037266561
7968,0.1663893150577236,Low,1,Stable Performer,65825.0,16428.864995511984
7969,0.5184144539352056,Medium,0,Disengaged Mid-Tenure,65900.0,51245.26877149507
7970,0.4166791056313681,Medium,0,Disengaged Mid-Tenure,120333.0,75210.37022690913
7971,0.03850820676882657,Low,1,Stable Performer,80335.0,4640.335186160523
7972,0.13594201233092087,Low,1,Stable Performer,138896.0,28322.702617073377
7973,0.5614761368006717,Medium,0,Disengaged Mid-Tenure,69960.0,58921.305795862485
7974,0.024204262838667518,Low,3,Underpaid High Performer,93536.0,3395.9548933164074
7975,0.374665379095114,Medium,0,Disengaged Mid-Tenure,120017.0,67449.32220428744
7976,0.9317694483946483,High,0,Disengaged Mid-Tenure,71302.0,99655.53781415282
7977,0.24645387016483342,Low,2,Burnt-Out Overachiever,94766.0,35033.17119006091
7978,0.03143652406546165,Low,1,Stable Performer,138785.0,6544.376988637643
7979,0.03841372518062637,Low,1,Stable Performer,128227.0,7388.515108104267
7980,0.0466901286980399,Low,1,Stable Performer,186542.0,13064.504981384638
7981,0.052684587609096806,Low,1,Stable Performer,139719.0,11041.556844233095
7982,0.1077222745894767,Low,1,Stable Performer,116748.0,18864.54017065834
7983,0.03445793727180994,Low,1,Stable Performer,116397.0,6016.200786940291
7984,0.25123373298873114,Low,0,Disengaged Mid-Tenure,78208.0,29472.731684374026
7985,0.08166047041341361,Low,1,Stable Performer,179178.0,21947.639651601934
7986,0.09369266633266896,Low,1,Stable Performer,82874.0,11647.02904448041
7987,0.1414918193491779,Low,1,Stable Performer,58580.0,12432.886166212262
7988,0.19836826882718103,Low,1,Stable Performer,92353.0,27479.857096494976
7989,0.0431631206778131,Low,1,Stable Performer,143322.0,9279.337172678293
7990,0.09652721189089133,Low,1,Stable Performer,80967.0,11723.278147754698
7991,0.6239451818932865,Medium,2,Burnt-Out Overachiever,72594.0,67942.01480154187
7992,0.3293997646089213,Low,0,Disengaged Mid-Tenure,106620.0,52680.90435390478
7993,0.5237268800019785,Medium,0,Disengaged Mid-Tenure,69898.0,54911.192187567445
7994,0.05350407105177194,Low,2,Burnt-Out Overachiever,148802.0,11942.269170968653
7995,0.5575127048693798,Medium,0,Disengaged Mid-Tenure,147596.0,123429.96778185146
7996,0.046020309008166,Low,1,Stable Performer,142756.0,9854.512849154618
7997,0.2088974655381176,Low,2,Burnt-Out Overachiever,116121.0,36386.07389362763
7998,0.9315797246102647,High,0,Disengaged Mid-Tenure,83980.0,117351.09790915505
7999,0.0800535529968531,Low,1,Stable Performer,134023.0,16093.525999945865
8000,0.07067573067982935,Low,1,Stable Performer,82764.0,8774.109260978095
8001,0.029125674921231654,Low,1,Stable Performer,117814.0,5147.118397754979
8002,0.04439450644392888,Low,1,Stable Performer,107555.0,7162.276710865156
8003,0.5182135517001,Medium,0,Disengaged Mid-Tenure,56944.0,44263.72873201574
8004,0.1623619131936203,Low,1,Stable Performer,171020.0,41650.70159155942
8005,0.6515193176373447,High,0,Disengaged Mid-Tenure,69614.0,68032.29866700918
8006,0.8498378938152178,High,0,Disengaged Mid-Tenure,76015.0,96900.64124754567
8007,0.9032718528842199,High,0,Disengaged Mid-Tenure,98232.0,133095.300978784
8008,0.10186413058082663,Low,1,Stable Performer,124614.0,19040.545152298695
8009,0.04046770975969902,Low,2,Burnt-Out Overachiever,219414.0,13318.773103821903
8010,0.19272518195586227,Low,1,Stable Performer,123167.0,35606.073728936535
8011,0.11765030441186602,Low,0,Disengaged Mid-Tenure,68763.0,12134.981823409715
8012,0.6348413351947041,Medium,0,Disengaged Mid-Tenure,78922.0,75154.42178435465
8013,0.4731468351826476,Medium,0,Disengaged Mid-Tenure,77923.0,55303.53125690617
8014,0.8412282372813411,High,0,Disengaged Mid-Tenure,70258.0,88654.5202423687
8015,0.03187024622589462,Low,1,Stable Performer,192087.0,9182.78998019013
8016,0.1641068391475128,Low,3,Underpaid High Performer,62617.0,15413.816920349715
8017,0.07562254981565139,Low,1,Stable Performer,173509.0,19681.789493945787
8018,0.03506264647893634,Low,1,Stable Performer,106184.0,5584.638080579064
8019,0.6854391922987236,High,0,Disengaged Mid-Tenure,101299.0,104151.4571110026
8020,0.03531096393683129,Low,3,Underpaid High Performer,87982.0,4660.093843635435
8021,0.11496581924105044,Low,1,Stable Performer,99627.0,17180.5495102922
8022,0.07148202309867951,Low,1,Stable Performer,197619.0,21189.308884106922
8023,0.04150808966487924,Low,1,Stable Performer,70396.0,4383.005220073259
8024,0.4966608146879118,Medium,0,Disengaged Mid-Tenure,102505.0,76365.3252143766
8025,0.061132758884103355,Low,1,Stable Performer,126689.0,11617.272135402254
8026,0.08482698677858097,Low,1,Stable Performer,209353.0,26638.176244584392
8027,0.1353661266959196,Low,1,Stable Performer,87414.0,17749.341898495673
8028,0.03450090559360487,Low,3,Underpaid High Performer,102949.0,5327.750594934042
8029,0.09028842581552542,Low,1,Stable Performer,113796.0,15411.692556155296
8030,0.28892062087917786,Low,0,Disengaged Mid-Tenure,99126.0,42959.318197904075
8031,0.36561858621308363,Medium,2,Burnt-Out Overachiever,109786.0,60209.7031589844
8032,0.3636865486647116,Medium,0,Disengaged Mid-Tenure,128462.0,70079.85212184928
8033,0.12006864790118237,Low,1,Stable Performer,121350.0,21855.49563421272
8034,0.0767661782668523,Low,2,Burnt-Out Overachiever,105287.0,12123.720916773116
8035,0.1891914370189676,Low,2,Burnt-Out Overachiever,147004.0,41717.84701130447
8036,0.13888642024935952,Low,1,Stable Performer,66248.0,13801.421353019354
8037,0.07031786448178073,Low,1,Stable Performer,83753.0,8833.998155913872
8038,0.08452698360141578,Low,1,Stable Performer,65518.0,8307.05836739634
8039,0.5626639360664034,Medium,0,Disengaged Mid-Tenure,56479.0,47668.044667641596
8040,0.32932657178445796,Low,0,Disengaged Mid-Tenure,77760.0,38412.651332939175
8041,0.5049021960555169,Medium,2,Burnt-Out Overachiever,107964.0,81766.89104240674
8042,0.06534034797663474,Low,1,Stable Performer,179210.0,17564.465641339066
8043,0.15116816356577906,Low,0,Disengaged Mid-Tenure,84302.0,19115.66778738346
8044,0.11882872569380797,Low,1,Stable Performer,67073.0,11955.298677691173
8045,0.1482123992181169,Low,1,Stable Performer,120434.0,26774.718131152036
8046,0.37549502704860654,Medium,0,Disengaged Mid-Tenure,66219.0,37297.357794197516
8047,0.10817109614470632,Low,1,Stable Performer,207193.0,33618.440885265205
8048,0.15490652548839973,Low,1,Stable Performer,149345.0,34701.772573597584
8049,0.17528704301591505,Low,1,Stable Performer,144026.0,37868.83748611527
8050,0.030481474435684337,Low,1,Stable Performer,166986.0,7634.969235175777
8051,0.15716881552772113,Low,1,Stable Performer,112960.0,26630.68410301707
8052,0.2691025608906101,Low,0,Disengaged Mid-Tenure,85162.0,34375.9684358492
8053,0.7177086271016835,High,0,Disengaged Mid-Tenure,84552.0,91025.54975805231
8054,0.06358163153613645,Low,2,Burnt-Out Overachiever,130731.0,12468.135408525983
8055,0.850189995611515,High,0,Disengaged Mid-Tenure,59189.0,75482.84347537495
8056,0.42677238064005496,Medium,0,Disengaged Mid-Tenure,77868.0,49847.8676035197
8057,0.2568298437300792,Low,0,Disengaged Mid-Tenure,94773.0,36510.802169746195
8058,0.7663303273533195,High,0,Disengaged Mid-Tenure,73411.0,84385.61349200181
8059,0.8083889811696026,High,0,Disengaged Mid-Tenure,94480.0,114564.88641135607
8060,0.037301179561681844,Low,1,Stable Performer,125959.0,7047.628914614825
8061,0.5065889755965334,Medium,0,Disengaged Mid-Tenure,83270.0,63275.495996885
8062,0.4201568763176144,Medium,0,Disengaged Mid-Tenure,58905.0,37124.01119923362
8063,0.33411886948213293,Low,0,Disengaged Mid-Tenure,82913.0,41554.19673805813
8064,0.1330297273370912,Low,0,Disengaged Mid-Tenure,53986.0,10772.61429003031
8065,0.04778881167457881,Low,1,Stable Performer,149123.0,10689.616445022324
8066,0.03368398939328315,Low,3,Underpaid High Performer,82171.0,4151.7706386532045
8067,0.10121730198120019,Low,1,Stable Performer,118418.0,17978.925699014646
8068,0.08726317447171741,Low,1,Stable Performer,70991.0,9292.350028382536
8069,0.046223316826903366,Low,1,Stable Performer,76878.0,5330.334226528015
8070,0.16577847112911945,Low,1,Stable Performer,82850.0,20602.11949957132
8071,0.20494526662239587,Low,1,Stable Performer,76021.0,23370.216170851734
8072,0.3794003347091194,Medium,2,Burnt-Out Overachiever,109425.0,62273.82243831808
8073,0.055317952285105,Low,1,Stable Performer,102605.0,8513.847741319798
8074,0.765068109016301,High,0,Disengaged Mid-Tenure,136031.0,156109.46990639466
8075,0.13554102207469026,Low,1,Stable Performer,147398.0,29967.713357647794
8076,0.14602007302764392,Low,1,Stable Performer,128896.0,28232.104999456784
8077,0.02950095442082267,Low,1,Stable Performer,129683.0,5738.658408233319
8078,0.21851202625285113,Low,1,Stable Performer,111662.0,36599.23481316879
8079,0.03514963790503383,Low,3,Underpaid High Performer,88852.0,4684.673440707099
8080,0.057951144913013855,Low,1,Stable Performer,80251.0,6975.9559956214125
8081,0.42972718516411584,Medium,0,Disengaged Mid-Tenure,90850.0,58561.072158239884
8082,0.13550287175856762,Low,1,Stable Performer,183244.0,37245.132348790445
8083,0.04987425882670963,Low,1,Stable Performer,137115.0,10257.763498536437
8084,0.08607649398888259,Low,2,Burnt-Out Overachiever,89543.0,11561.321251869771
8085,0.047547350938357005,Low,1,Stable Performer,126014.0,8987.447821719179
8086,0.41063776641739325,Medium,0,Disengaged Mid-Tenure,107190.0,66024.39327342057
8087,0.054134517260541894,Low,1,Stable Performer,118888.0,9653.916732106956
8088,0.04497058522567363,Low,1,Stable Performer,148099.0,9990.14805200556
8089,0.07305738586728074,Low,1,Stable Performer,112959.0,12378.733875273247
8090,0.1368317531140624,Low,1,Stable Performer,102926.0,21125.31753152698
8091,0.1351523098162331,Low,1,Stable Performer,74867.0,15177.671968517887
8092,0.4910860081261501,Medium,2,Burnt-Out Overachiever,81371.0,59940.23935084944
8093,0.37543255275808657,Medium,0,Disengaged Mid-Tenure,109908.0,61894.561512803666
8094,0.1444545565280874,Low,3,Underpaid High Performer,90181.0,19540.584543389174
8095,0.8613109892945383,High,0,Disengaged Mid-Tenure,61980.0,80076.08267471322
8096,0.13173523879533497,Low,2,Burnt-Out Overachiever,185939.0,36742.07784954868
8097,0.27480551178405926,Low,0,Disengaged Mid-Tenure,85482.0,35236.38713748743
8098,0.12022486117762933,Low,1,Stable Performer,65574.0,11825.4375702928
8099,0.09171536816322497,Low,1,Stable Performer,80502.0,11074.905851813905
8100,0.09609680129503147,Low,1,Stable Performer,216777.0,31247.364441499554
8101,0.5840805193858538,Medium,0,Disengaged Mid-Tenure,133506.0,116967.3807316917
8102,0.12703728070830883,Low,1,Stable Performer,79342.0,15119.087888937958
8103,0.034108941560810076,Low,1,Stable Performer,154532.0,7906.384435912654
8104,0.04942136779839804,Low,1,Stable Performer,136641.0,10129.47767601136
8105,0.03462916141188582,Low,1,Stable Performer,132473.0,6881.143349575126
8106,0.07689187550051022,Low,2,Burnt-Out Overachiever,229136.0,26428.04517702736
8107,0.05277879447576094,Low,3,Underpaid High Performer,97540.0,7722.065419748584
8108,0.0749717311505703,Low,2,Burnt-Out Overachiever,101206.0,11381.383534236928
8109,0.07724916661384883,Low,1,Stable Performer,118685.0,13752.476009346972
8110,0.03456725160560617,Low,3,Underpaid High Performer,94664.0,4908.4114589896535
8111,0.1634123754501834,Low,1,Stable Performer,72502.0,17771.586067333796
8112,0.45071232445960413,Medium,0,Disengaged Mid-Tenure,124707.0,84310.47276957578
8113,0.36464640959086914,Medium,0,Disengaged Mid-Tenure,115466.0,63156.393494728945
8114,0.9160501697953091,High,0,Disengaged Mid-Tenure,87440.0,120149.14027035274
8115,0.8214431389486276,High,0,Disengaged Mid-Tenure,71318.0,87875.52267530734
8116,0.05881290917194883,Low,1,Stable Performer,112483.0,9923.17869358248
8117,0.28039882909322766,Low,0,Disengaged Mid-Tenure,66711.0,28058.529431457468
8118,0.06605214844888622,Low,1,Stable Performer,142090.0,14078.024659653365
8119,0.7596338819213551,High,3,Underpaid High Performer,80296.0,91493.3432741357
8120,0.22543759535763092,Low,1,Stable Performer,215399.0,72838.54890365752
8121,0.08784497501687535,Low,1,Stable Performer,148659.0,19588.41921155051
8122,0.09712507921376204,Low,1,Stable Performer,192093.0,27985.57176211379
8123,0.44476612199061344,Medium,0,Disengaged Mid-Tenure,143864.0,95978.75006108642
8124,0.1664666137822183,Low,1,Stable Performer,63011.0,15733.841701547037
8125,0.037522092779061475,Low,1,Stable Performer,180814.0,10176.779525629832
8126,0.4033814497813327,Medium,0,Disengaged Mid-Tenure,89702.0,54276.18421242766
8127,0.38702521361551817,Medium,0,Disengaged Mid-Tenure,116104.0,67402.76310242419
8128,0.11315982605183415,Low,1,Stable Performer,104241.0,17693.840141203866
8129,0.1387209134003268,Low,1,Stable Performer,84837.0,17652.99919521529
8130,0.025069711972915677,Low,1,Stable Performer,165486.0,6223.029533324885
8131,0.04087989862928553,Low,1,Stable Performer,121874.0,7473.295148318317
8132,0.26692079567764976,Low,0,Disengaged Mid-Tenure,93936.0,37610.20779416356
8133,0.3058917459642952,Low,0,Disengaged Mid-Tenure,59484.0,27293.496925410203
8134,0.12804541610137657,Low,1,Stable Performer,122659.0,23558.884040368124
8135,0.03753661660032198,Low,1,Stable Performer,131277.0,7391.541626160703
8136,0.07519671045878099,Low,1,Stable Performer,85121.0,9601.228786442844
8137,0.12930897600935104,Low,1,Stable Performer,146973.0,28507.392196533525
8138,0.21281774848245888,Low,3,Underpaid High Performer,63933.0,20409.115670593565
8139,0.15985179897602286,Low,1,Stable Performer,68808.0,16498.623875913272
8140,0.08246475973850638,Low,1,Stable Performer,176036.0,21775.149667991565
8141,0.36659664632225,Medium,0,Disengaged Mid-Tenure,112895.0,62080.39257982562
8142,0.15393062092602391,Low,1,Stable Performer,86941.0,20074.323170894168
8143,0.5253880307087551,Medium,0,Disengaged Mid-Tenure,66683.0,52551.67507762787
8144,0.46100365455664283,Medium,0,Disengaged Mid-Tenure,77706.0,53734.12497146773
8145,0.05692304881304249,Low,1,Stable Performer,140171.0,11968.44101275947
8146,0.18116017535283854,Low,1,Stable Performer,91747.0,24931.353912145318
8147,0.5025559139676347,Medium,0,Disengaged Mid-Tenure,129452.0,97585.30226240736
8148,0.8743780517311182,High,0,Disengaged Mid-Tenure,88806.0,116475.02589305052
8149,0.10799309795135323,Low,1,Stable Performer,140377.0,22739.62066667567
8150,0.07886556684342143,Low,3,Underpaid High Performer,67595.0,7996.376986171607
8151,0.04666372196833631,Low,1,Stable Performer,94567.0,6619.27229306949
8152,0.051278506380397645,Low,1,Stable Performer,190031.0,14616.758768960017
8153,0.6400200304298803,Medium,0,Disengaged Mid-Tenure,80229.0,77022.2505320383
8154,0.07792931887890708,Low,1,Stable Performer,137136.0,16030.372610666702
8155,0.8495824800336097,High,0,Disengaged Mid-Tenure,140840.0,179482.7947319004
8156,0.46250703345682703,Medium,0,Disengaged Mid-Tenure,100885.0,69990.033105438
8157,0.06885183085334808,Low,1,Stable Performer,105813.0,10928.12816712798
8158,0.17873608609525973,Low,1,Stable Performer,96867.0,25970.44267768429
8159,0.04543075284790136,Low,1,Stable Performer,108322.0,7381.725014985556
8160,0.35188890091721076,Medium,0,Disengaged Mid-Tenure,58138.0,30687.175382287198
8161,0.020930567605542703,Low,2,Burnt-Out Overachiever,171589.0,5387.182747301201
8162,0.7181858161225252,High,0,Disengaged Mid-Tenure,55525.0,59815.90116030482
8163,0.06763170547733352,Low,3,Underpaid High Performer,77275.0,7839.360061141421
8164,0.24796999780559584,Low,0,Disengaged Mid-Tenure,77574.0,28854.036914656936
8165,0.16590524996307512,Low,1,Stable Performer,116696.0,29040.71857453652
8166,0.6093051636493676,Medium,0,Disengaged Mid-Tenure,135882.0,124190.40637050505
8167,0.04467219542727577,Low,1,Stable Performer,77026.0,5161.380787472015
8168,0.06141932274535725,Low,1,Stable Performer,85260.0,7854.917185903738
8169,0.07091269181479314,Low,1,Stable Performer,212046.0,22555.128972839437
8170,0.056448892090668286,Low,1,Stable Performer,107135.0,9071.478081200621
8171,0.19673489779800832,Low,1,Stable Performer,271913.0,80242.16439742476
8172,0.0945312993073858,Low,3,Underpaid High Performer,97687.0,13851.718553160894
8173,0.3155525271630097,Low,0,Disengaged Mid-Tenure,118591.0,56132.53462318272
8174,0.08965103330287574,Low,1,Stable Performer,170551.0,22935.110071258143
8175,0.035087958247953466,Low,1,Stable Performer,141310.0,7437.419070027457
8176,0.8317181409831959,High,0,Disengaged Mid-Tenure,74121.0,92471.67049172318
8177,0.10587592841000296,Low,1,Stable Performer,84897.0,13482.82304133603
8178,0.054430307507709046,Low,1,Stable Performer,156653.0,12790.006443007718
8179,0.15089977352913805,Low,1,Stable Performer,125016.0,28297.329131278086
8180,0.49716549862558346,Medium,0,Disengaged Mid-Tenure,123816.0,92335.56506673786
8181,0.04629000571357516,Low,1,Stable Performer,152887.0,10615.710155297049
8182,0.26390550946793173,Low,1,Stable Performer,134878.0,53392.57095902354
8183,0.3477568144859055,Low,0,Disengaged Mid-Tenure,87213.0,45493.372592638916
